code,district_code,name,type
7401122006,740112,Baula,village
7401122007,740112,Pewutaa,village
7401122008,740112,Watalara,village
7401122009,740112,Puuroda,village
7401122010,740112,Ulu Baula,village
7401141001,740114,Mangolo,urban_village
7401141002,740114,Kolakaasi,urban_village
7401141003,740114,Sea,urban_village
7401141004,740114,Latambaga,urban_village
7401141005,740114,Sakuli,urban_village
7401141006,740114,Induha,urban_village
7401141007,740114,Ulunggolaka,urban_village
7401181003,740118,Anaiwoi,urban_village
7401182001,740118,Lamedai,village
7401182002,740118,Tanggetada,village
7401182004,740118,Pewisoa Jaya,village
7401182005,740118,Tondowolio,village
7401182006,740118,Popalia,village
7401182007,740118,Lalonggolosua,village
7401182008,740118,Petudua,village
7401182009,740118,Rahanggada,village
7401182010,740118,Palewai,village
7401182011,740118,Puundaipa,village
7401182012,740118,Oneeha,village
7401182013,740118,Lamoiko,village
7401182014,740118,Tinggo,village
7401201001,740120,Tosiba,urban_village
7401201013,740120,Tonganapo,urban_village
7401202002,740120,Konaweha,village
7401202003,740120,Kaloloa,village
7401202004,740120,Tamboli,village
7401202005,740120,Lambolemo,village
7401202006,740120,Amamutu,village
7401202007,740120,Lawulo,village
7401202008,740120,Awa,village
7401202009,740120,Latuo,village
7401202010,740120,Wawo Tambali,village
7401202011,740120,Malaha,village
7401202012,740120,Sani-sani,village
7401202014,740120,Ulu Konaweha,village
7401202015,740120,Puu Tamboli,village
7401202016,740120,Ulaweng,village
7401202017,740120,Puu Lawulo,village
7401202018,740120,Liku,village
7401202019,740120,Meura,village
7401241003,740124,Ranomentaa,urban_village
7401242001,740124,Toari,village
7401242002,740124,Lakito,village
7401242004,740124,Anawua,village
7401242005,740124,Wowoli,village
7401242006,740124,Rano Jaya,village
7401242007,740124,Rahabite,village
7401242008,740124,Wonua Raya,village
7401242009,740124,Rano Sangia,village
7401242010,740124,Horongkuli,village
7401251001,740125,Polinggona,urban_village
7401252002,740125,Puudongi,village
7401252003,740125,Plasma Jaya,village
7401252004,740125,Tanggeau,village
7401252005,740125,Wulonggere,village
7401252006,740125,Pondowae,village
7401252007,740125,Lamondape,village
7401272001,740127,Tamborasi,village
7401272002,740127,Ladahai,village
7401272003,740127,Lasiroku,village
7401272004,740127,Iwoimendaa,village
7401272005,740127,Lambopini,village
7401272006,740127,Ulu Kalo,village
7401272007,740127,Wonualaku,village
7401272008,740127,Lawolia,village
7401272009,740127,Watumelewe,village
7401272010,740127,Landoula,village
7402011001,740201,Lambuya,urban_village
7402012006,740201,Awuliti,village
7402012007,740201,Asaki,village
7402012011,740201,Amberi,village
7402012012,740201,Waworaha,village
7402012015,740201,Tanggobu,village
7402012027,740201,Meraka,village
7402012035,740201,Wanua Hoa,village
7402012036,740201,Watarema,village
7402012037,740201,Tetembomua,village
7402021001,740202,Puunaaha,urban_village
7402021002,740202,Tumpas,urban_village
7402021003,740202,Latoma,urban_village
7402021004,740202,Ambekairi,urban_village
7402021005,740202,Arombu,urban_village
7402021006,740202,Asinua,urban_village
7402021011,740202,Wawonggole,urban_village
7402021012,740202,Tuoy,urban_village
7402021013,740202,Unaaha,urban_village
7402021015,740202,Inolobunggadue,urban_village
7402021016,740202,Asambu,urban_village
7402021017,740202,Tobeu,urban_village
7402031001,740203,Wawotobi,urban_village
7402031002,740203,Inalahi,urban_village
7402031006,740203,Lalosabila,urban_village
7402031007,740203,Hopa-Hopa,urban_village
7402031008,740203,Kulahi,urban_village
7402031009,740203,Ranoeya,urban_village
7402031010,740203,Palarahi,urban_village
7402031011,740203,Kasupute,urban_village
7402031019,740203,Nohu - Nohu,urban_village
7402031020,740203,Inolobu,urban_village
7402031027,740203,Bose-Bose,urban_village
7402031028,740203,Puusinauwi,urban_village
7402032013,740203,Nario Indah,village
7402032017,740203,Anggotoa,village
7402032018,740203,Analahumbuti,village
7402032025,740203,Karandu,village
7402032026,740203,Korumba,village
7402032031,740203,Kasumewuho,village
7402032032,740203,Kukuluri,village
7402041001,740204,Pondidaha,urban_village
7402042013,740204,Hongoa,village
7402042016,740204,Mumundowu,village
7402042019,740204,Ahuawatu,village
7402042025,740204,Tirawuta,village
7402042030,740204,Ambuulanu,village
7402042031,740204,Belatu,village
7402042034,740204,Amesiu,village
7402042035,740204,Puumbinisi,village
7402042039,740204,Wawolemo,village
7402042045,740204,Sulemandara,village
7402042046,740204,Lalodangge,village
7402042047,740204,Wawolahumbuti,village
7402042048,740204,Laloika,village
7402042049,740204,Lalonggotomi,village
7402042050,740204,Wonua Mandara,village
7402042051,740204,Wonua Monapa,village
7402042052,740204,Lahonggumbi,village
7402051001,740205,Sampara,urban_village
7402051007,740205,Rawua,urban_village
7402052006,740205,Andepali,village
7402052008,740205,Andaroa,village
7402052009,740205,Puuloro,village
7402052012,740205,Andadowi,village
7402052027,740205,Totombe Jaya,village
7402052028,740205,Bao-Bao,village
7402052030,740205,Wawolimbue,village
7402052036,740205,Baini,village
7402052038,740205,Polua,village
7402052041,740205,Pohara,village
7402052048,740205,Bondoala,village
7402052052,740205,Konggamea,village
7402052057,740205,Wowa Andaroa,village
7402101001,740210,Abuki,urban_village
7402102007,740210,Sambeani,village
7402102008,740210,Asolu,village
7402102009,740210,Punggaluku,village
7402102012,740210,Walay,village
7402102015,740210,Epeea,village
7402102024,740210,Kumapo,village
7402102035,740210,Unaasi Jaya,village
7402102038,740210,Kasuwura Indah,village
7402102039,740210,Arubia Jaya,village
7402102040,740210,Padangguni Utama,village
7402102042,740210,Anggoro,village
7402111001,740211,Toronipa,urban_village
7402112002,740211,Atowatu,village
7402112004,740211,Waworaha,village
7402112006,740211,Sorue Jaya,village
7402112010,740211,Soropia,village
7402112011,740211,Tapulaga,village
7402112012,740211,Sawapudo,village
7402112014,740211,Bokori,village
7402112015,740211,Saponda,village
7402112016,740211,Mekar,village
7402112017,740211,Bajo Indah,village
7402112022,740211,Telaga Biru,village
7402112023,740211,Leppe,village
7402112024,740211,Bajoe,village
7402112025,740211,Saponda Laut,village
7402151001,740215,Tongauna,urban_village
7402151002,740215,Mata Iwoi,urban_village
7402151003,740215,Puosu,urban_village
7402151004,740215,Sendang Mulya Sari,urban_village
7402151005,740215,Mekar Sari,urban_village
7402152006,740215,Lalonggowuna,village
7402152007,740215,Asao,village
7402152012,740215,Andeposandu,village
7402152013,740215,Momea,village
7402152018,740215,Ambepulu,village
7402161003,740216,Waworaha,urban_village
7402162001,740216,Latoma Jaya,village
7402162002,740216,Ambekaeri Utama,village
7402162004,740216,Amboniki,village
7402162005,740216,Pinole,village
7402162006,740216,Nesowi,village
7402162007,740216,Wawolatoma,village
7402162008,740216,Andoluto,village
7402162009,740216,Lalowata,village
7402162010,740216,Titiowa,village
7402162012,740216,Angonga,village
7402171002,740217,Watundehoa,urban_village
7402172001,740217,Puriala,village
7402172003,740217,Sonai,village
7402172004,740217,Lalonggatu,village
7402172005,740217,Poanaha,village
7402172006,740217,Wonua Morome,village
7402172007,740217,Ahuawali,village
7402172008,740217,Watusa,village
7402172009,740217,Puusangi,village
7402172010,740217,Mokaleleo,village
7402172011,740217,Unggulino,village
7402172012,740217,Tetewatu,village
7402172013,740217,Tetehaka,village
7402172014,740217,Puuhopa,village
7402172015,740217,Laloonaha,village
7402172016,740217,Wawosanggula,village
7402181001,740218,Uepai,urban_village
7402182002,740218,Ameroro,village
7402182003,740218,Tawarotebota,village
7402182004,740218,Olo-Oloho,village
7402182005,740218,Matahoalu,village
7402182006,740218,Langgomea,village
7402182007,740218,Rawua,village
7402182008,740218,Baruga,village
7402182009,740218,Amaroa,village
7402182010,740218,Tawamelewe,village
7402182011,740218,Anggopiu,village
7402182012,740218,Tamesandi,village
7402182013,740218,Humboto,village
7402182015,740218,Anggawo,village
7402182016,740218,Kasaeda,village
7402182017,740218,Tanggondipo,village
7402182018,740218,Panggulawu,village
7402182019,740218,Puuroda Jaya,village
7402191009,740219,Puuduria,urban_village
7402192004,740219,Duriaasi,village
7402192006,740219,Lalousu,village
7402192008,740219,Wawoone,village
7402192010,740219,Wawosolo,village
7402192012,740219,Wawonggole,village
7402192015,740219,Tetemotaha,village
7402192016,740219,Dawi-dawi,village
7402192017,740219,Bendewuta,village
7402192018,740219,Langgonawe,village
7402192019,740219,Lalohao,village
7402192020,740219,Wukusao,village
7402192026,740219,Tawarolondo,village
7402192027,740219,Polandangi,village
7402192028,740219,Anggoro,village
7402192029,740219,Tetewonua,village
7402201003,740220,Besulutu,urban_village
7402202001,740220,Lawonua,village
7402202002,740220,Amosilu,village
7402202004,740220,Laloumera,village
7402202005,740220,Asunde,village
7402202006,740220,Ulupohara,village
7402202007,740220,Labela,village
7402202008,740220,Ranomolua,village
7402202009,740220,Silea,village
7402202010,740220,Onembute,village
7402202011,740220,Andomesinggo,village
7402202012,740220,Puulowaru,village
7402202013,740220,Puundoho,village
7402202014,740220,Punggaluku,village
7402202015,740220,Waworaha,village
7402202016,740220,Lalowulo,village
7402211003,740221,Laosu,urban_village
7402212002,740221,Pebunooha,village
7402212004,740221,Lalonggalaku,village
7402212009,740221,Diolo,village
7402212018,740221,Pebunooha Dalam,village
7402212023,740221,Rumbia,village
7402212028,740221,Rambu Kongga,village
7402212029,740221,Laosu Jaya,village
7402212031,740221,Langgaluku Timur,village
7402231001,740223,Ruota,urban_village
7402232002,740223,Tirawonua,village
7402232003,740223,Parudongka,village
7402232004,740223,Walandawe,village
7402232005,740223,Puuwiwirano,village
7402232006,740223,Tanggola,village
7402232007,740223,Lalomerui,village
7402241001,740224,Parauna,urban_village
7402241002,740224,Anggaberi,urban_village
7402241003,740224,Lawulo,urban_village
7402241004,740224,Andabia,urban_village
7402241005,740224,Unaasi,urban_village
7402241006,740224,Toriki,urban_village
7402242007,740224,Lerehoma,village
7402242008,740224,Wunduongohi,village
7402251003,740225,Meluhu,urban_village
7402252001,740225,Woerahi,village
7402252002,740225,Lamelai,village
7402252004,740225,Ahuhu,village
7402252005,740225,Tudameaso,village
7402252006,740225,Larowiu,village
7402252007,740225,Ahuloa,village
7402252008,740225,Sambasule,village
7402252009,740225,Lalopisi,village
7402281013,740228,Amunggedo Baru,urban_village
7402282001,740228,Anahinunu,village
7402282002,740228,Ulu Benua,village
7402282003,740228,Puuasana,village
7402282004,740228,Watulawu,village
7402282005,740228,Lalonona,village
7402282006,740228,Amonggedo,village
7402282007,740228,Dunggua,village
7402282008,740228,Benua,village
7402282009,740228,Matabura,village
7402282010,740228,Wawohine,village
7402282011,740228,Mendikonu,village
7402282012,740228,Amendete,village
7402282014,740228,Mataiwoi,village
7402282015,740228,Lalombonda,village
7402311004,740231,Ambodiaa,urban_village
7402312001,740231,Nekudu,village
7402312002,740231,Lasada,village
7402312003,740231,Asinua Jaya,village
7402312005,740231,Angohi,village
7402312006,740231,Awua Jaya,village
7402312007,740231,Awua Sari,village
7402312008,740231,Asipako,village
7402321001,740232,Bungguosu,urban_village
7402321002,740232,Tudaone,urban_village
7402321003,740232,Konawe,urban_village
7402321004,740232,Tawanga,urban_village
7402322005,740232,Sanggona,village
7402322006,740232,Uelawu,village
7402322007,740232,Mokowu,village
7402322008,740232,Uete,village
7402322009,740232,Hudoa,village
7402322010,740232,Wonua Mbae,village
7402322011,740232,Asoniwowo,village
7402322012,740232,Puuwonua,village
7402331001,740233,Kapoiala,urban_village
7402332002,740233,Lalimbue Jaya,village
7402332003,740233,Labotoy,village
7402332004,740233,Muara Sampara,village
7402332005,740233,Sambaraasi,village
7402332006,740233,Lamendora,village
7402332007,740233,Tani Indah,village
7402332008,740233,Pereoa,village
7402332009,740233,Ulu Lalimbue,village
7402332010,740233,Lalimbue,village
7402332011,740233,Tombawatu,village
7402332012,740233,Lalonggombuno,village
7402332013,740233,Kapoiala Baru,village
7402332014,740233,Labotoy Jaya,village
7402362001,740236,Toli Toli,village
7402362002,740236,Nii Tanasa,village
7402362003,740236,Rapambinopaka,village
7402362004,740236,Lalombonda,village
7402362005,740236,Puuwonua,village
7402362006,740236,Bumi Indah,village
7402362007,740236,Lolanggasumeeto,village
7402362008,740236,Toolawawo,village
7402362010,740236,Wawobungi,village
7402362011,740236,Batu Gong,village
7402362012,740236,Watunggarandu,village
7402371001,740237,Onembute,urban_village
7402372002,740237,Trimulya,village
7402372003,740237,Napoosi,village
7402372004,740237,Silea,village
7402372005,740237,Ulumeraka,village
7402372006,740237,Mataiwoi,village
7402372007,740237,Kumapo,village
7402372008,740237,Kasumeia,village
7402372009,740237,Ulu Onembute,village
7402372010,740237,Tawapandere,village
7402372011,740237,Anggaloosi,village
7402372012,740237,Ana Onembute,village
7402382001,740238,Atodopi,village
7402382002,740238,Matahori,village
7402382003,740238,Sambaosu,village
7402382004,740238,Matanggorai,village
7402382005,740238,Alosika,village
7402382006,740238,Mekar Jaya,village
7402382007,740238,Langgea,village
7402382008,740238,Aleuti,village
7402382009,740238,Garuda,village
7402382010,740238,Padangguni,village
7402382011,740238,Padang Mekar,village
7402392001,740239,Mendikonu,village
7402392002,740239,Wonua Morini,village
7402392003,740239,Besu,village
7402392004,740239,Paku,village
7402392005,740239,Puuruy,village
7402392006,740239,Morosi,village
7402392007,740239,Tanggobu,village
7402392008,740239,Paku Jaya,village
7402392009,740239,Tondowatu,village
7402392010,740239,Porara,village
7402402001,740240,Anggalomoare,village
7402402002,740240,Lasoso,village
7402402003,740240,Lakomea,village
7402402004,740240,Abelisawah,village
7402402005,740240,Galu,village
7402402006,740240,Tabanggele,village
7402402007,740240,Puusangi,village
7402402008,740240,Andobeu Jaya,village
7402402009,740240,Anggalomoare Jaya,village
7402402010,740240,Pusawah Jaya,village
7402412001,740241,Wonggeduku,village
7402412002,740241,Puday,village
7402412003,740241,Waturay,village
7402412004,740241,Tobimeita,village
7402412005,740241,Kasukia,village
7402412006,740241,Baruga,village
7402412007,740241,Teteona,village
7402412008,740241,Ambuuwiu,village
7402412009,740241,Linonggasai,village
7402412010,740241,Lambangi,village
7402412011,740241,Lahotutu,village
7402412012,740241,Lamokuni,village
7402412013,740241,Ranotundobu,village
7402412014,740241,Anggadola,village
7402422001,740242,Waworoda Jaya,village
7402422002,740242,Uluao,village
7402422003,740242,Sanuanggamo,village
7402422004,740242,Anggohu,village
7402422005,740242,Ambopi,village
7402422006,740242,Nambeaboru,village
7402422007,740242,Puundombi,village
7402422008,740242,Olo Onua,village
7402422009,740242,Barowila,village
7402422010,740242,Andalambe,village
7403061004,740306,Napabalano,urban_village
7403061005,740306,Tampo,urban_village
7403062003,740306,Napalakura,village
7403062006,740306,Pentiro,village
7403062007,740306,Langkumapo,village
7403062009,740306,Lambiku,village
7403072001,740307,Langkoroni,village
7403072002,740307,Latompa,village
7403072003,740307,Raimuna,village
7403072004,740307,Maligano,village
7403072005,740307,Lapole,village
7403072007,740307,Pohorua,village
7403131003,740313,Labunia,urban_village
7403132001,740313,Wambona,village
7403132004,740313,Bakealu,village
7403132005,740313,Pure,village
7403132006,740313,Wakorumba,village
7403142001,740314,Bangun Sari,village
7403142002,740314,Labone,village
7403142003,740314,Bonea,village
7403142004,740314,Kombungo,village
7403142005,740314,Labunti,village
7403142006,740314,Parida,village
7403142007,740314,Lasalepa,village
7403151003,740315,Sidodadi,urban_village
7403151004,740315,Laiworu,urban_village
7403152001,740315,Wawesa,village
7403152002,740315,Wakorambu,village
7403161001,740316,Watonea,urban_village
7403161002,740316,Raha III,urban_village
7403161003,740316,Wamponiki,urban_village
7403161004,740316,Butung Butung,urban_village
7403161005,740316,Raha II,urban_village
7403161006,740316,Foo Kuni,urban_village
7403161007,740316,Laende,urban_village
7403161008,740316,Raha I,urban_village
7403171002,740317,Palangga,urban_village
7403171005,740317,Wapunto,urban_village
7403172001,740317,Ghonsume,village
7403172003,740317,Lagasa,village
7403172004,740317,Ghone Bhalano,village
7403172006,740317,Lasunapa,village
7403172007,740317,Banggai,village
7403182001,740318,Liangkobori,village
7403182002,740318,Mabolu,village
7403182003,740318,Kondongia,village
7403182004,740318,Waara,village
7403182005,740318,Mantobua,village
7403182006,740318,Loghiya,village
7403182007,740318,Lohia,village
7403182008,740318,Korihi,village
7403182009,740318,Lakarinta,village
7403191004,740319,Dana,urban_village
7403191007,740319,Wali,urban_village
7403192001,740319,Lakapodo,village
7403192002,740319,Wakadia,village
7403192003,740319,Matarawa,village
7403192005,740319,Bhangkali Barat,village
7403192006,740319,Bangkali,village
7403192008,740319,Labaha,village
7403202001,740320,Liabalano,village
7403202002,740320,Lapodidi,village
7403202003,740320,Bungi,village
7403202004,740320,Kontunaga,village
7403202005,740320,Madodo,village
7403202006,740320,Masalili,village
7403232001,740323,Komba Komba,village
7403232002,740323,Kabangka,village
7403232003,740323,Wakobalu Agung,village
7403232004,740323,Lupia,village
7403232007,740323,Sarimulyo,village
7403232008,740323,Oensuli,village
7403232009,740323,Wansugi,village
7403232010,740323,Wataliku,village
7403232011,740323,Lakandito,village
7403241009,740324,Laimpi,urban_village
7403242001,740324,Lamanu,village
7403242002,740324,Kawite Wite,village
7403242003,740324,Bente,village
7403242004,740324,Bea,village
7403242006,740324,Rangka,village
7403242010,740324,Kambawuna,village
7403242011,740324,Kontumere,village
7403242012,740324,Lamaeo,village
7403242013,740324,Wantiworo,village
7403242014,740324,Kasaka,village
7403251005,740325,Wakumoro,urban_village
7403251006,740325,Walambeno Wite,urban_village
7403251007,740325,Kolasa,urban_village
7403251009,740325,Wasolangka,urban_village
7403252001,740325,Labulu Bulu,village
7403252002,740325,Latampu,village
7403252003,740325,Laiba,village
7403252004,740325,Warambe,village
7403252008,740325,Parigi,village
7403252010,740325,Wapuale,village
7403252012,740325,Wakumoro,village
7403262006,740326,Bone Tondo,village
7403262007,740326,Bhone Kainsetala,village
7403262008,740326,Bone Lolibu,village
7403262009,740326,Oelongko,village
7403262010,740326,Matombura,village
7403271005,740327,Danagoa,urban_village
7403271007,740327,Kontumolepe,urban_village
7403271008,740327,Tombula,urban_village
7403272003,740327,Lahontohe,village
7403272004,740327,Lamorende,village
7403272006,740327,Lakologou,village
7403272009,740327,Matano Oe,village
7403272014,740327,Lapadindi,village
7403272015,740327,Oempu,village
7403272016,740327,Fongkaniwa,village
7403272017,740327,Tanjung,village
7403272019,740327,Kotano Wuna,village
7403282001,740328,Kogholifano,village
7403282002,740328,Pola,village
7403282007,740328,Kamosope,village
7403282008,740328,Liwumetingki,village
7403282009,740328,Labulawa,village
7403282010,740328,Bumbu,village
7403302001,740330,Kafo Foo,village
7403302002,740330,Lembo,village
7403302003,740330,Kilambibito,village
7403302004,740330,Bahutara,village
7403302005,740330,Kontu Kowuna,village
7403302006,740330,Lahorio,village
7403312001,740331,Marobo,village
7403312002,740331,Wadolao,village
7403312003,740331,Pasikuta,village
7403312004,740331,Tapitapi,village
7403312005,740331,Poaroha,village
7403321001,740332,Lawama,urban_village
7403322002,740332,Wale-Ale,village
7403322003,740332,Kulidawa,village
7403322004,740332,Labasa,village
7403322005,740332,Watondo,village
7403322006,740332,Lianosa,village
7403332001,740333,Kolese,village
7403332002,740333,Tampunabale,village
7403332003,740333,Mata Indaha,village
7403332004,740333,Lambelu,village
7403342001,740334,Bone Bone,village
7403342002,740334,Lanobake,village
7403342003,740334,Moolo,village
7403342004,740334,Baluara,village
7403372001,740337,Wangkolabu,village
7403372002,740337,Lakarama,village
7403372003,740337,Moasi,village
7403372004,740337,Renda,village
7403372005,740337,Bhontu-Bhontu,village
7404111005,740411,Wakoko,urban_village
7404111006,740411,Wasaga,urban_village
7404111020,740411,Holimombo,urban_village
7404111021,740411,Kombeli,urban_village
7404111022,740411,Takimpo,urban_village
7404111023,740411,Awainulu,urban_village
7404111026,740411,Kambulabulana,urban_village
7404111027,740411,Pasarwajo,urban_village
7404111028,740411,Saragi,urban_village
7404112002,740411,Waangu-angu,village
7404112003,740411,Warinta,village
7404112004,740411,Lapodi,village
7404112007,740411,Kancinaa,village
7404112008,740411,Winning,village
7404112017,740411,Holimombo Jaya,village
7404112018,740411,Kondowa,village
7404112019,740411,Dongkala,village
7404112024,740411,Laburunci,village
7404112025,740411,Banabungi,village
7404112029,740411,Kabawakole,village
7404112030,740411,Mantowu,village
7404112031,740411,Kaongkeongkea,village
7404221005,740422,Watumotobe,urban_village
7404221006,740422,Wakangka,urban_village
7404222001,740422,Barangka,village
7404222002,740422,Wakalambe,village
7404222003,740422,Boneatiro,village
7404222004,740422,Lambusango,village
7404222007,740422,Todanga,village
7404222008,740422,Tuangila,village
7404222009,740422,Waondo Wolio,village
7404222010,740422,Bukit Asri,village
7404222011,740422,Kamelanta,village
7404222012,740422,Lambusango Timur,village
7404222013,740422,Wakuli,village
7404222014,740422,Mabulugo,village
7404222015,740422,Wambulu,village
7404222016,740422,Tumada,village
7404222017,740422,Boneatiro Barat,village
7404231005,740423,Kamaru,urban_village
7404232001,740423,Kakenauwe,village
7404232002,740423,Waoleona,village
7404232003,740423,Lawele,village
7404232004,740423,Suandala,village
7404232006,740423,Lasembangi,village
7404232007,740423,Bonelalo,village
7404232008,740423,Wasuamba,village
7404232009,740423,Wagari,village
7404232010,740423,Sribatara,village
7404232011,740423,Togomangura,village
7404232012,740423,Wasambaa,village
7404232013,740423,Benteng,village
7404232014,740423,Talaga Baru,village
7404232015,740423,Nambo,village
7404242006,740424,Ambuau Indah,village
7404242007,740424,Kinapani Makmur,village
7404242008,740424,Mopaano,village
7404242009,740424,Umalaoge,village
7404242010,740424,Lasalimu,village
7404242011,740424,Wajah Jaya,village
7404242012,740424,Siontapina,village
7404242013,740424,Siomanuru,village
7404242016,740424,Mulya Jaya,village
7404242017,740424,Harapan Jaya,village
7404242018,740424,Sangia Arano,village
7404242019,740424,Megabahari,village
7404242020,740424,Sumber Agung,village
7404242021,740424,Rejo Sari,village
7404242022,740424,Ambuau Togo,village
7404242023,740424,Balimu,village
7404272001,740427,Walompo,village
7404272002,740427,Matanauwe,village
7404272003,740427,Sampuabalo,village
7404272004,740427,Kuraa,village
7404272005,740427,Kumbewaha,village
7404272006,740427,Sumber Sari,village
7404272007,740427,Labuandiri,village
7404272008,740427,Karya Jaya,village
7404272009,740427,Manuru,village
7404272010,740427,Gunungjaya,village
7404272011,740427,Bahari Makmur,village
7404282001,740428,Kaumbu,village
7404282002,740428,Wolowa,village
7404282003,740428,Matawia,village
7404282004,740428,Wolowa Baru,village
7404282005,740428,Suka Maju,village
7404282006,740428,Bungi,village
7404282007,740428,Galanti,village
7404292001,740429,Wasuemba,village
7404292002,740429,Wabula,village
7404292003,740429,Wasampela,village
7404292004,740429,Holimombo,village
7404292005,740429,Koholimembona,village
7404292006,740429,Wabula Satu,village
7404292007,740429,Bajo Bahari,village
7405011001,740501,Tinanggea,urban_village
7405011002,740501,Ngapaah,urban_village
7405012003,740501,Lapoa,village
7405012006,740501,Asingi,village
7405012007,740501,Watu Melewe,village
7405012009,740501,Wadonggo,village
7405012010,740501,Bungin Permai,village
7405012014,740501,Palotawo,village
7405012019,740501,Lalonggasu,village
7405012020,740501,Molo Indah,village
7405012021,740501,Telutu Jaya,village
7405012023,740501,Torokeku,village
7405012024,740501,Lapulu,village
7405012027,740501,Roraya,village
7405012029,740501,Lanowulu,village
7405012030,740501,Lalo Watu,village
7405012032,740501,Tatangge,village
7405012033,740501,Wundumbolo,village
7405012034,740501,Panggoosi,village
7405012035,740501,Bomba-bomba,village
7405012036,740501,Akuni,village
7405012037,740501,Lasuai,village
7405012038,740501,Matambawi,village
7405012039,740501,Matandahi,village
7405022001,740502,Pewutaa,village
7405022002,740502,Aopa,village
7405022003,740502,Motaha,village
7405022004,740502,Lamoen,village
7405022005,740502,Puusanggula,village
7405022006,740502,Puao,village
7405022007,740502,Sandey,village
7405022008,740502,Teteasa,village
7405022009,740502,Simbangu,village
7405022010,740502,Lamooso,village
7405022011,740502,Landabaro,village
7405022012,740502,Puunggoni,village
7405022013,740502,Sandarsi Jaya,village
7405022014,740502,Puuroe,village
7405022015,740502,Lamoeri,village
7405022016,740502,Kasebo,village
7405022017,740502,Mataiwoi,village
7405022018,740502,Angata,village
7405022019,740502,Pudambu,village
7405022020,740502,Matabondu,village
7405022040,740502,Mokoau,village
7405022041,740502,Boloso,village
7405022042,740502,Puulipu,village
7405022043,740502,Langgea Indah,village
7405031002,740503,Alangga,urban_village
7405031018,740503,Potoro,urban_village
7405032001,740503,Andoolo,village
7405032004,740503,Alengge Agung,village
7405032010,740503,Bumi Raya,village
7405032014,740503,Lalobao,village
7405032015,740503,Lalonggombu,village
7405032026,740503,Wunduwatu,village
7405032031,740503,Punggapu,village
7405032033,740503,Ataku,village
7405041001,740504,Palangga,urban_village
7405042003,740504,Aosole,village
7405042005,740504,Anggondara,village
7405042007,740504,Eewa,village
7405042008,740504,Kiaea,village
7405042011,740504,Mekar Sari,village
7405042013,740504,Onembute,village
7405042018,740504,Waworaha,village
7405042019,740504,Watumerembe,village
7405042022,740504,Wawouru,village
7405042025,740504,Alakaya,village
7405042029,740504,Wawonggura,village
7405042030,740504,Kapujaya,village
7405042031,740504,Watudemba,village
7405042032,740504,Sanggi-Sanggi,village
7405051001,740505,Landono,urban_village
7405052008,740505,Lalonggapu,village
7405052009,740505,Watabenua,village
7405052014,740505,Tridana Mulia,village
7405052015,740505,Landono Dua,village
7405052016,740505,Amotowo,village
7405052022,740505,Abenggi,village
7405052023,740505,Arongo,village
7405052024,740505,Endanga,village
7405052032,740505,Wonua Sangia,village
7405052035,740505,Lakomea,village
7405052042,740505,Morini Mulya,village
7405062011,740506,Lalonggombu,village
7405062013,740506,Watumeeto,village
7405062014,740506,Pamandati,village
7405062015,740506,Pangan Jaya,village
7405062020,740506,Aoreo,village
7405062021,740506,Kaindi,village
7405062022,740506,Matabubu Jaya,village
7405062024,740506,Lainea,village
7405062025,740506,Molinese,village
7405062026,740506,Polewali,village
7405062027,740506,Bangun Jaya,village
7405062028,740506,Kalo-kalo,village
7405071001,740507,Konda,urban_village
7405072002,740507,Puosu Jaya,village
7405072003,740507,Lamomea,village
7405072004,740507,Alebo,village
7405072005,740507,Morome,village
7405072006,740507,Lebo Jaya,village
7405072007,740507,Lambusa,village
7405072008,740507,Pombula Jaya,village
7405072009,740507,Ambololi,village
7405072010,740507,Tanea,village
7405072011,740507,Masagena,village
7405072012,740507,Cialam Jaya,village
7405072013,740507,Wonua,village
7405072014,740507,Lawoila,village
7405072019,740507,Lalowiu,village
7405072020,740507,Amohalo,village
7405072024,740507,Konda Satu,village
7405081001,740508,Ranomeeto,urban_village
7405082002,740508,Onewila,village
7405082004,740508,Boro-Boro R,village
7405082005,740508,Rambu-rambu Jaya,village
7405082008,740508,Amoito,village
7405082014,740508,Ambaipua,village
7405082015,740508,Ranooha,village
7405082016,740508,Langgea,village
7405082017,740508,Kota Bangun,village
7405082019,740508,Laikaha,village
7405082020,740508,Duduria,village
7405082021,740508,Amoito Siama,village
7405091001,740509,Kolono,urban_village
7405092002,740509,Sawa,village
7405092003,740509,Langgowala,village
7405092004,740509,Waworano,village
7405092005,740509,Matandahi,village
7405092006,740509,Puupi,village
7405092007,740509,Mataiwoi,village
7405092008,740509,Tiraosu,village
7405092009,740509,Mondoe Jaya,village
7405092010,740509,Ulusena Jaya,village
7405092011,740509,Lamotau,village
7405092012,740509,Awunio,village
7405092013,740509,Meletumbo,village
7405092014,740509,Roda,village
7405092016,740509,Lamapu,village
7405092025,740509,Andinete,village
7405092026,740509,Wawoosu,village
7405092028,740509,Alosi,village
7405092029,740509,Silea,village
7405092030,740509,Puudongi,village
7405092031,740509,Sarandua,village
7405101001,740510,Lapuko,urban_village
7405102010,740510,Amohola,village
7405102011,740510,Tambosupa,village
7405102012,740510,Marga Citta,village
7405102013,740510,Moramo,village
7405102014,740510,Bakutara,village
7405102015,740510,Lakomea,village
7405102016,740510,Landipo,village
7405102017,740510,Lamboo,village
